name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.can_manage_design_roles()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/can_manage_design_roles`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""can_manage_design_roles"",""schema"":""public"",""language"":""sql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_can_manage_design_roles_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.can_manage_team(p_dept uuid)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/can_manage_team`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""can_manage_team"",""schema"":""public"",""language"":""sql"",""arguments"":""p_dept uuid"",""security_definer"":true}",authenticated_security_definer_function_executable_public_can_manage_team_p_dept uuid
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.clear_member_department_role(p_user uuid)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/clear_member_department_role`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""clear_member_department_role"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_user uuid"",""security_definer"":true}",authenticated_security_definer_function_executable_public_clear_member_department_role_p_user uuid
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.create_design_role(p_label text)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/create_design_role`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""create_design_role"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_label text"",""security_definer"":true}",authenticated_security_definer_function_executable_public_create_design_role_p_label text
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.delete_design_role(p_role uuid)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/delete_design_role`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""delete_design_role"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_role uuid"",""security_definer"":true}",authenticated_security_definer_function_executable_public_delete_design_role_p_role uuid
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.design_assignable_users()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/design_assignable_users`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""design_assignable_users"",""schema"":""public"",""language"":""sql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_design_assignable_users_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.design_department_id()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/design_department_id`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""design_department_id"",""schema"":""public"",""language"":""sql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_design_department_id_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.design_folder_rank(p_project uuid, p_folder text)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/design_folder_rank`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""design_folder_rank"",""schema"":""public"",""language"":""sql"",""arguments"":""p_project uuid, p_folder text"",""security_definer"":true}","authenticated_security_definer_function_executable_public_design_folder_rank_p_project uuid, p_folder text"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.design_project_folders(p_project uuid)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/design_project_folders`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""design_project_folders"",""schema"":""public"",""language"":""sql"",""arguments"":""p_project uuid"",""security_definer"":true}",authenticated_security_definer_function_executable_public_design_project_folders_p_project uuid
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.design_project_members_view(p_project uuid)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/design_project_members_view`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""design_project_members_view"",""schema"":""public"",""language"":""sql"",""arguments"":""p_project uuid"",""security_definer"":true}",authenticated_security_definer_function_executable_public_design_project_members_view_p_project uuid
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.design_project_stage(p_project uuid)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/design_project_stage`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""design_project_stage"",""schema"":""public"",""language"":""sql"",""arguments"":""p_project uuid"",""security_definer"":true}",authenticated_security_definer_function_executable_public_design_project_stage_p_project uuid
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.design_roles()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/design_roles`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""design_roles"",""schema"":""public"",""language"":""sql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_design_roles_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.design_settings_role_permissions()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/design_settings_role_permissions`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""design_settings_role_permissions"",""schema"":""public"",""language"":""sql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_design_settings_role_permissions_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.design_settings_roles()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/design_settings_roles`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""design_settings_roles"",""schema"":""public"",""language"":""sql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_design_settings_roles_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.guard_brief_answer_lock()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/guard_brief_answer_lock`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""guard_brief_answer_lock"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_guard_brief_answer_lock_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.guard_profile_role()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/guard_profile_role`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""guard_profile_role"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_guard_profile_role_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.guard_role_permission()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/guard_role_permission`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""guard_role_permission"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_guard_role_permission_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.has_design_access()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/has_design_access`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""has_design_access"",""schema"":""public"",""language"":""sql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_has_design_access_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.has_folder_capability(p_project uuid, p_folder text, p_min text)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/has_folder_capability`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""has_folder_capability"",""schema"":""public"",""language"":""sql"",""arguments"":""p_project uuid, p_folder text, p_min text"",""security_definer"":true}","authenticated_security_definer_function_executable_public_has_folder_capability_p_project uuid, p_folder text, p_min text"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.has_permission(p_resource text, p_action public.app_action)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/has_permission`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""has_permission"",""schema"":""public"",""language"":""sql"",""arguments"":""p_resource text, p_action public.app_action"",""security_definer"":true}","authenticated_security_definer_function_executable_public_has_permission_p_resource text, p_action public.app_action"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.has_project_permission(p_project uuid, p_resource text, p_action public.app_action)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/has_project_permission`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""has_project_permission"",""schema"":""public"",""language"":""sql"",""arguments"":""p_project uuid, p_resource text, p_action public.app_action"",""security_definer"":true}","authenticated_security_definer_function_executable_public_has_project_permission_p_project uuid, p_resource text, p_action public.app_action"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.is_department_lead(p_department uuid)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/is_department_lead`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""is_department_lead"",""schema"":""public"",""language"":""sql"",""arguments"":""p_department uuid"",""security_definer"":true}",authenticated_security_definer_function_executable_public_is_department_lead_p_department uuid
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.is_folder_locked(p_project uuid, p_folder text)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/is_folder_locked`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""is_folder_locked"",""schema"":""public"",""language"":""sql"",""arguments"":""p_project uuid, p_folder text"",""security_definer"":true}","authenticated_security_definer_function_executable_public_is_folder_locked_p_project uuid, p_folder text"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.lead_can_grant(p_role uuid, p_resource text)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/lead_can_grant`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""lead_can_grant"",""schema"":""public"",""language"":""sql"",""arguments"":""p_role uuid, p_resource text"",""security_definer"":true}","authenticated_security_definer_function_executable_public_lead_can_grant_p_role uuid, p_resource text"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.leads_any_department()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/leads_any_department`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""leads_any_department"",""schema"":""public"",""language"":""sql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_leads_any_department_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.my_lead_departments()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/my_lead_departments`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""my_lead_departments"",""schema"":""public"",""language"":""sql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_my_lead_departments_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.my_permissions()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/my_permissions`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""my_permissions"",""schema"":""public"",""language"":""sql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_my_permissions_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.my_project_permissions(p_project uuid)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/my_project_permissions`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""my_project_permissions"",""schema"":""public"",""language"":""sql"",""arguments"":""p_project uuid"",""security_definer"":true}",authenticated_security_definer_function_executable_public_my_project_permissions_p_project uuid
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.remove_team_member(p_dept uuid, p_user uuid)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/remove_team_member`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""remove_team_member"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_dept uuid, p_user uuid"",""security_definer"":true}","authenticated_security_definer_function_executable_public_remove_team_member_p_dept uuid, p_user uuid"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.set_design_role_permission(p_role uuid, p_resource text, p_action public.app_action, p_grant boolean)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/set_design_role_permission`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""set_design_role_permission"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_role uuid, p_resource text, p_action public.app_action, p_grant boolean"",""security_definer"":true}","authenticated_security_definer_function_executable_public_set_design_role_permission_p_role uuid, p_resource text, p_action public.app_action, p_grant boolean"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.set_member_department_role(p_user uuid, p_role uuid)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/set_member_department_role`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""set_member_department_role"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_user uuid, p_role uuid"",""security_definer"":true}","authenticated_security_definer_function_executable_public_set_member_department_role_p_user uuid, p_role uuid"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.set_role_department_wide(p_role uuid, p_wide boolean)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/set_role_department_wide`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""set_role_department_wide"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_role uuid, p_wide boolean"",""security_definer"":true}","authenticated_security_definer_function_executable_public_set_role_department_wide_p_role uuid, p_wide boolean"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.set_team_member_all_projects(p_dept uuid, p_user uuid, p_all boolean, p_role uuid)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/set_team_member_all_projects`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""set_team_member_all_projects"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_dept uuid, p_user uuid, p_all boolean, p_role uuid"",""security_definer"":true}","authenticated_security_definer_function_executable_public_set_team_member_all_projects_p_dept uuid, p_user uuid, p_all boolean, p_role uuid"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.set_team_member_permission(p_dept uuid, p_user uuid, p_resource text, p_action public.app_action, p_grant boolean)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/set_team_member_permission`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""set_team_member_permission"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_dept uuid, p_user uuid, p_resource text, p_action public.app_action, p_grant boolean"",""security_definer"":true}","authenticated_security_definer_function_executable_public_set_team_member_permission_p_dept uuid, p_user uuid, p_resource text, p_action public.app_action, p_grant boolean"
auth_leaked_password_protection,Leaked Password Protection Disabled,WARN,EXTERNAL,"[""SECURITY""]",Leaked password protection is currently disabled.,Supabase Auth prevents the use of compromised passwords by checking against HaveIBeenPwned.org. Enable this feature to enhance security.,https://supabase.com/docs/guides/auth/password-security#password-strength-and-leaked-password-protection,"{""type"":""auth"",""entity"":""Auth""}",auth_leaked_password_protection
